$LOC_BLANK,$BRANCH_COUNT,$CALL_PAIRS,$LOC_CODE_AND_COMMENT,$LOC_COMMENTS,$CONDITION_COUNT,$CYCLOMATIC_COMPLEXITY,$CYCLOMATIC_DENSITY,$DECISION_COUNT,$DECISION_DENSITY,$DESIGN_COMPLEXITY,$DESIGN_DENSITY,$EDGE_COUNT,$ESSENTIAL_COMPLEXITY,$ESSENTIAL_DENSITY,$LOC_EXECUTABLE,$PARAMETER_COUNT,$HALSTEAD_CONTENT,$HALSTEAD_DIFFICULTY,$HALSTEAD_EFFORT,$HALSTEAD_ERROR_EST,$HALSTEAD_LENGTH,$HALSTEAD_LEVEL,$HALSTEAD_PROG_TIME,$HALSTEAD_VOLUME,$MAINTENANCE_SEVERITY,$MODIFIED_CONDITION_COUNT,$MULTIPLE_CONDITION_COUNT,$NODE_COUNT,$NORMALIZED_CYLOMATIC_COMPLEXITY,$NUM_OPERANDS,$NUM_OPERATORS,$NUM_UNIQUE_OPERANDS,$NUM_UNIQUE_OPERATORS,$NUMBER_OF_LINES,$PERCENT_COMMENTS,$LOC_TOTAL,$<Defective
4,3,5,0,0,4,2,0.2,2,2,2,1,10,1,0,10,1,34.4,4,550.43,0.05,33,0.25,30.58,137.61,0.5,1,2,10,0.13,16,17,12,6,15,0,10,0
5,15,5,0,3,28,8,0.21,14,2,8,1,42,1,0,39,3,39.25,24.9,"24,336.47",0.33,175,0.04,"1,352.03",977.37,0.13,7,14,36,0.17,83,92,30,18,48,7.14,39,0
0,5,2,0,0,8,3,0.5,4,2,3,1,10,3,1,6,0,13.67,8,875.14,0.04,28,0.13,48.62,109.39,1,2,4,9,0.43,8,20,5,10,7,0,6,0
1,11,1,0,0,18,6,0.67,8,2.25,2,0.33,21,5,0.8,9,0,10.31,18.2,"3,415.17",0.06,45,0.05,189.73,187.65,0.83,5,9,17,0.55,14,31,5,13,11,0,9,0
20,11,10,0,30,18,6,0.12,8,2.25,4,0.67,38,3,0.4,49,1,49.49,31.02,"47,629.26",0.51,254,0.03,"2,646.07","1,535.28",0.5,5,9,34,0.05,116,138,43,23,120,37.97,49,0
3,3,0,1,2,4,2,0.17,2,2,1,0.5,6,1,0,11,2,25.04,7.33,"1,346.57",0.06,47,0.14,74.81,183.62,0.5,1,2,6,0.11,22,25,9,6,18,21.43,12,0
7,5,6,0,15,8,3,0.2,4,2,3,1,13,1,0,15,0,36.95,6.18,"1,409.68",0.08,48,0.16,78.32,228.23,0.33,2,4,12,0.08,21,27,17,10,38,50,15,0
1,9,1,0,2,12,5,0.5,6,2,5,1,14,5,1,10,1,13.06,16,"3,343.58",0.07,45,0.06,185.75,208.97,1,3,6,11,0.36,18,27,9,16,14,16.67,10,0
1,5,1,0,0,8,3,0.38,4,2,1,0.33,10,1,0,8,1,13.45,12.44,"2,082.85",0.06,37,0.08,115.71,167.37,0.33,2,4,9,0.3,16,21,9,14,10,0,8,0
1,15,4,0,1,22,8,0.42,10,2.2,8,1,27,8,1,19,1,23.36,18.35,"7,869.25",0.14,85,0.05,437.18,428.77,1,6,11,21,0.36,39,46,17,16,22,5,19,0
35,15,10,2,18,26,8,0.15,12,2.17,7,0.88,41,4,0.43,52,3,63.17,24.68,"38,477.07",0.52,257,0.04,"2,137.62","1,558.98",0.5,7,13,35,0.07,116,141,47,20,108,27.78,54,0
1,3,2,0,0,4,2,0.25,2,2,2,1,7,1,0,8,0,15.92,6.29,629.06,0.03,24,0.16,34.95,100.08,0.5,1,2,7,0.2,8,16,7,11,10,0,8,0
32,57,3,0,39,86,29,0.27,30,2.87,5,0.17,89,20,0.68,106,2,92.23,39.86,"146,524.08",1.23,539,0.03,"8,140.23","3,676.08",0.69,28,53,62,0.16,242,297,85,28,178,26.9,106,1
10,7,0,3,10,12,4,0.16,6,2,1,0.25,15,1,0,22,0,49.56,15.25,"11,526.14",0.25,143,0.07,640.34,755.81,0.25,3,6,13,0.09,61,82,26,13,46,37.14,25,0
4,25,24,5,10,44,13,0.27,20,2.2,13,1,72,11,0.83,43,0,93.54,12.79,"15,311.87",0.4,198,0.08,850.66,"1,196.79",0.85,12,22,61,0.21,87,111,51,15,63,25.86,48,0
1,5,1,0,0,6,3,0.43,2,3,2,0.67,9,3,1,7,1,13.8,7.86,851.86,0.04,26,0.13,47.33,108.42,1,2,3,8,0.33,10,16,7,11,9,0,7,0
0,3,1,1,0,4,2,0.29,2,2,1,0.5,7,1,0,6,0,15.09,5.83,513.33,0.03,22,0.17,28.52,88,0.5,1,2,7,0.25,7,15,6,10,8,14.29,7,0
13,11,3,3,5,20,6,0.2,10,2,3,0.5,25,1,0,27,0,43,16.07,"11,109.18",0.23,129,0.06,617.18,691.12,0.17,5,10,21,0.12,62,67,27,14,49,22.86,30,0
8,11,2,0,4,18,6,0.18,8,2.25,4,0.67,23,5,0.8,33,2,66.7,9.14,"5,570.49",0.2,108,0.11,309.47,609.54,0.83,5,9,19,0.13,47,61,36,14,46,10.81,33,0
12,12,3,2,12,16,7,0.13,8,2,6,0.86,26,1,0,52,1,43.19,20.71,"18,517.95",0.3,154,0.05,"1,028.77",894.33,0.14,4,8,21,0.09,64,90,34,22,79,21.21,54,0
15,5,4,0,0,8,3,0.14,4,2,3,1,14,1,0,22,0,45.57,8.11,"3,004.05",0.12,74,0.12,166.89,370,0.33,2,4,13,0.08,31,43,21,11,38,0,22,1
0,3,0,0,0,4,2,0.4,2,2,1,0.5,5,1,0,5,0,16.21,4.2,286.08,0.02,19,0.24,15.89,68.11,0.5,1,2,5,0.33,6,13,5,7,6,0,5,0
0,13,1,0,1,28,7,0.64,12,2.33,3,0.43,25,1,0,11,1,11.3,26.81,"8,126.06",0.1,69,0.04,451.45,303.07,0.14,8,14,20,0.54,33,36,8,13,13,8.33,11,0
0,3,1,0,0,4,2,0.18,2,2,2,1,6,1,0,11,0,15.77,6.87,745.37,0.04,26,0.15,41.41,108.42,0.5,1,2,6,0.17,11,15,8,10,12,0,11,0
19,13,3,5,19,24,7,0.23,12,2,4,0.57,29,5,0.67,26,0,23.19,28.88,"19,337.41",0.22,125,0.03,"1,074.3",669.69,0.71,6,12,24,0.1,55,70,20,21,70,48,31,0
2,9,2,5,10,16,5,0.17,8,2,5,1,20,1,0,24,0,65.97,11.51,"8,745.73",0.25,136,0.09,485.87,759.55,0.2,4,8,17,0.12,62,74,35,13,42,38.46,29,0
0,3,0,0,1,4,2,0.33,2,2,1,0.5,6,1,0,6,5,16.82,8.33,"1,168.18",0.05,33,0.12,64.9,140.18,0.5,1,2,6,0.25,15,18,9,10,8,14.29,6,0
43,39,20,1,35,56,22,0.2,24,2.33,17,0.77,98,5,0.19,107,0,97.32,33.04,"106,264.81",1.07,464,0.03,"5,903.6","3,215.86",0.23,16,28,78,0.1,194,270,91,31,221,25.17,108,0
9,13,3,3,1,24,7,0.23,12,2,4,0.57,30,4,0.5,28,3,42.78,14.1,"8,504.78",0.2,108,0.07,472.49,603.18,0.57,6,12,25,0.17,47,61,30,18,42,12.5,31,1
0,3,1,0,0,4,2,0.5,2,2,2,1,6,1,0,4,1,11.82,8.8,915.2,0.03,26,0.11,50.84,104,0.5,1,2,6,0.4,8,18,5,11,5,0,4,0
13,5,1,2,8,8,3,0.06,4,2,1,0.33,10,1,0,46,0,120.16,15.11,"27,428.6",0.61,284,0.07,"1,523.81","1,815.42",0.33,2,4,9,0.04,139,145,69,15,70,17.86,48,0
0,7,0,0,0,12,4,0.29,6,2,1,0.25,13,1,0,14,2,13.04,18.56,"4,494.57",0.08,57,0.05,249.7,242.13,0.25,3,6,11,0.27,27,30,8,11,15,0,14,0
